Sender,Message
0,e veio me entregar
0,onde mais vc acordaria?
0,hum
0,hum
0,-> alone
0,amanhã a gente assiste
0,a pessoa quer fazer um mural seu?
0,vou mimir agora😴
0,circulação do meu pe ta bem nao
0,achou?
0,daqui uns 25min passaremos na sua casa
0,no último dia
0,strogonoff?
0,que isso
0,que isso
0,pega um colírio depois
0,morning b ☀️
0,👏🏼👏🏼
0,dormiu ja?
0,kkkkkkk
0,mucho tarde já🥺
0,no caso o de vcs 3 ficou o mesmo preço que o meu
0,heheheeh
0,fé
0,uma garota de 20 que namora
0,kkkkkk
0,kkkkkkkkkkk
0,tendi
0,moto escola
0,e do mesmo preço
0,kakakkakakaka
0,mas isso deve ser a tarde
0,jebeiros e xina town
0,qual ce recomenda?
0,outros famosos hoje?
0,to vendo umas passagens
0,delis
0,botei despertador 8h30
0,👏🏼👏🏼
0,kakakakkakaka
0,kkkkkkkkkkkk
0,meu deus
0,vcs vao no tenis?
0,no lugar da do joão assim
0,6 cadeiras por fileira
0,pq?
0,top
0,que conexão
0,já tá tarde pra ir
0,consulta marcada dia 22🤝🏼
0,19h30 fica melhor pra mim
0,kkkkkkk
0,kkkkkkkkkkkkkkk
0,cafe com letras manteve o padrão de qualidade?
0,aula do JORGE cheguei na metade
0,faz o certo
0,começa 16h
0,nem começou o check in
0,já passou na farmácia?
0,"aumentar esse barema, estudar e garantir da próxima"
0,que bom babe!!
0,august?
0,usei ele ontem à tarde tb
0,caio deve sair só 19h
0,dor de barriga?
0,tá ardendo um pouco
0,e só raio no céu
0,bizarro
0,vamos correr atrás ne💪🏼
0,ta ai ainda?
0,que isso
0,ta querendo demais ir pra cajuru👏🏼
0,cachorro nato
0,tô em casa já
0,que morte
0,mas tem muito tempo
0,nu
0,credo
0,sim
0,que loucura
0,?
0,kkkkkkkkkkkk
0,com quem
0,e eu cheguei da natação na fome aqui
0,incêndio?
0,ta muito ocupada memo?
0,boa
0,kkkkk
0,show
0,quando acontece comigo é sempre de leve
0,parou
0,amanhã pode ser
0,kkkkkkkk
0,cabei de tomar café
0,traz um creminho pra mim
0,tenho que voltar a ler o livro
0,isso
0,até a hora da prova
0,so 9h
0,mas salva tb quem tinha zerado
0,vo pra onde ce for
0,ce tinha comentado
0,o cara olha
0,kkkkkkkkk
0,ah sim
0,se ele nao for
0,kkkkkkkkkk
0,vou ter que fazer uma viagem com meus faixas tb então
0,🙏🏼😘
0,yay
0,ja foi muito
0,sim
0,kakakakakakakak
0,vc vai pro seu gustin?
0,pqp
0,delicia
0,comprei por 350
0,👏🏼👏🏼
0,kakakakkaakkakkaka
0,sim
0,vai almoçar onde?
0,mas tipo isso mesmo
0,boa noite babe!!!
0,e esse relojao
0,hum
0,melhor não
0,ap 26
0,mas tudo bem
0,kakakakakkakakakakak
0,hello
0,uai
0,ta boa de jogar?
0,capa confirmou
0,kkkkkkk
0,pra usar essas roupas
0,kkkkkk
0,pq?
0,isso não interfere nada
0,junho né
0,é clear man pode ser?
0,delis
0,que fofura
0,kkkkkk
0,Passou em 28
0,tenho prova a tarde
0,eh
0,ta la largada no sofá tb
0,so o tirante que podia ser todo igual o verso
0,vai passar rápido🙏🏼
0,oh
0,to esperando o caio aqui
0,eu tb
0,"fondue de entrada, file mignon com penne ao molho gorgonzola, torta de limão"
0,dormiu bem?
0,ta fazendo o que?
0,seu pai é um pedreiro
0,vc vai tomar banho comigo?
0,e o clima? ❄️ ?
0,não consegui terminar
0,eles tavam achando que era de quem?
0,ai foi de fude
0,e ce viu a corrida ai?
0,terminei os estudos🙏🏼
0,sim
0,o paulino ta pedindo o pix
0,eu vou no show do gui baby
0,animo mais pizza
0,o melhor
0,já foi e já voltou?💪🏼
0,que bom
0,kakakkakakakak
0,não para nunca👏🏼
0,pergunta como foi o procedimento
0,da parabéns aí
0,tenho que ta la 12h
0,kkkkkkk
0,pra me levar
0,tendi
0,pode ser tb por mim
0,vamos HP mais tarde
0,era pra ser só pela manhã
0,😋
0,pode
0,vou sair daqui agora
0,🤍🥰
0,kkkkkkkkkkkkkkkkkkkk
0,de quem?
0,baratao
0,acabei de tomar meu banho
0,só se vc não tiver tomado
0,mas quando vc agenda
0,heheheh
0,saindo
0,no campos
0,3 dias pra ancho e dv catena
0,kkkkkkk
0,👏🏼👏🏼
0,arrumar meu quarto tb
0,ser mulher realmente da muito mais trabalho
0,prova domingao cancelada
0,kkkkkkk
0,como assim?
0,ja escuto
0,pqp
0,durma bem!
0,cozinhar aos domingos
0,o outro é em nova lima ne
0,se vc quiser ir
0,kkkkkkkkk
0,eiiiita
0,ta bonito
0,pq aqui não tem
0,bom que eu vo na academia
0,ai começa a sessão de estudos
0,tem que ser tranquilin
0,não vai pra frente
0,ce*
0,ok
0,da pra entrar de frente
0,sim
0,ok
0,🥵👏🏼
0,ia ser pala
0,a gente podia nadar
0,https://docs.google.com/document/d/1Ef7_MhwGNYMZ3Lmp-RI8oVOtF7j9nQn7TlOQurFN764/edit?usp=sharing
0,tendi
0,podemos
0,kkkkkk
0,passei na casa da outra avó
0,colocando roupa
0,assim que eu gosto
0,suits 1 temp
0,deve ser legal
0,ah nao
0,top
0,eu fui bem até
0,esse não pode usar constantemente não
0,to na aula de bioquímica agora
0,já deixamos a mala no balcao
0,cmmgcontrato.pdf • ‎4 pages ‎document omitted
0,kkkkkkkkk
0,vou mandar
0,😝😝😝
0,okay😁
0,kkkkkkkk
0,kkkkkkkkkk
0,sim
0,pq?
0,kkkkkk
0,te espero lá
0,alcatra com mandioca na manteiga
0,kkkkkkkkkkkkkk
0,bem fit
0,amém
0,com meus pais
0,vc sabe já né
0,que aula é essa
0,aí o paciente quase teve um infarto
0,umas 3h
0,voltando agora
0,vou tentar
0,cabou mais cedo
0,bom dia🫶🏼
0,não sei se dá tempo
0,meu deus
0,delis
0,bom dia baby
0,o povo daí ta acompanhando?
0,xandao tá fraco então
0,aqui sao 6h57
0,vou mimir
0,kkkkkkkk
0,avisa quando chegar
0,kkkkkkkk
0,ta indo mimir ja?
0,ne
0,durma bem babe
0,vo ter que ligar a camera pra te acordar
0,😈🤝🏼
0,equivale por umas 3h de sono
0,conseguiu dormir direito não?
0,kakakakakakkak
0,isso nao existe
0,eu paguei ai tb viu
0,arruma ai e vem pra ca
0,dividi de 2x
0,dormindo la
0,que isso
0,sim
0,kkkkkkkkkkk
0,hello 👋🏼
0,hum
0,pro trabalho
0,acabou o jogo?
0,tô no aeroporto ainda
0,me fala um aí
0,claro
0,uai
0,feliz mesniver baby🫶🏼🫶🏼🫶🏼
0,kkkkkkkkk
0,vem com a blusa do cabuloso
0,vou esperar lá
0,mas daria uns beijinho
0,😋
0,sequência da câimbra tenebrosa do dia
0,chegando em casa eu ligo
0,todas as minhas viagens foram tranquilas
0,kakakkkakakakakakaka
0,ce anotou alguma coisa?
0,hehehehhehehehe🥰
0,aula começa daqui 1h
0,kkakakkakakakakaka
0,🤍
0,compro no site da marca ou amazon?
0,kkkkkkkkkkkk
0,indo já daqui a pouco
0,vai colher muitos frutos🙏🏼
0,kkkkkkkkkkk
0,desisti da monitoria
0,vou levar raquete
0,mesma coisa de las vegas
0,começa 16h na bia
0,tem estrela michelin?
0,eu não ia sair
0,kkkkkkkkkkkk
0,como foi a festa?
0,nem tem face id no meu
0,vao sair pra jantar?
0,https://meet.google.com/cab-isss-uzx
0,pique praia
0,da pra vc almoçar assim que acabar a reunião
0,sim
0,complicado
0,atrasou demais essa viagem
0,vai dar bom
0,kkkkkkk
0,preciso de fantasia de novo🤯
0,jogão
0,eu entendo baby
0,essa foi boa
0,acertei o ap?
0,hora de mimir 😴
0,😝
0,como?
0,pro joao
0,12h30
0,taquin nao mostrou isso
0,vou ver
0,19h e pouco eu passo aí
0,deve tá tudo em um lugar só
0,bonitão
0,dar um role
0,tá parecendo 40 pra menos
0,aperitivos
0,ela que dá a aula?
0,nu
0,larissa dormindo na aula
0,os pais do victor ta aqui
0,yay😋
0,meu prato foi uma bagunça
0,isso significa o que
0,mando bem
0,do boletim
0,passeando por marrakesh?
0,eles devem ir
0,kkkkkkkkk
0,que delícia
0,top
0,desisti de ir pra lá
0,tio tia primo
0,é na minha semana de prova
0,top👏🏼👏🏼
0,minha mãe está perguntando
0,o campos tem que ir pra casa
0,foto do que?
0,me senti chique
0,vish
0,🫶🏼
0,que pala
0,ou faço a apresentação da doença depois
0,ok babe
0,ce ta sozinha ai?
0,tô dentro po
0,kkkkkkkk
0,kkkkkkk
0,faço até uma tattoo pra compor
0,"Lá em baixo, estou mais"
0,pra ver a aula?
0,kkkkkkk🫶🏼
0,eh
0,vou mimir agora
0,a gente deve jogar tênis
0,oh
0,os ingressos pro jogo estao à venda
0,olha o marcelo😂😂😂
0,bom tb
0,marina chegou
0,kakakakkakakak
0,hello
0,nao
0,viajaremos 28/12 pela manhã?
0,top
0,usa a minha
0,kakakkakakakak
0,slk
0,kkkkkkk
0,a gente paga 30% da quadra
0,😘😘😘
0,fazendo o que aí?
0,make sense bae
0,como ta
0,adivinha quem tá aqui
0,kkkkkkk
0,parece que vai ser de manhã
0,mandai depois
0,ta no caminho certinho?
0,isso foi um incentivo?
0,vc tá de carro?
0,bizarro
0,sim
0,kkkkkkk
0,nao?
0,a mais estilo de todas
0,iti
0,é o fuso
0,jogo tá pegado
0,campolina?
0,amanhã vai🙏🏼💪🏼
0,jantar na casa da prima da minha mãe
0,ta sumida babe
0,curta berlim aí
0,😋🥰
0,nao encarou né
0,so lembra do desodorante
0,favor PARAR de falar assim por gentileza PORRA
0,ai sim
0,alto nível né
0,sim
0,boa mo!
0,deve ser bao
0,pq😔
0,bilika?
0,essa sobrancelha não é bonita
0,👏🏼👏🏼
0,sim
0,tô num restaurante agora
0,que gata!!
0,foi top
0,kkkkkkkkkkk
0,qq isso
0,kkkkkkkkk
0,talvez nao caiba todo mundo
0,dei uma ré braba
0,estarei esperando
0,kkkkkkkkkk
0,esperando uber aqui
0,do brasil
0,kakkakakakakkaka
0,não precisa pegar
0,uai
0,o mais pala é vc rindo
0,te amo❤
0,kkkkkkkk
0,oie
0,chamei o baião e bernardo pra fazer tb
0,sem acad hoje né
0,desgraça de pfc
0,heheheh
0,qual o filme da vez?
0,só genética discursiva achei mais difícil
0,quem?
0,uai
0,o que é um loft?
0,top
0,tava com o lf no carro?
0,meu fone ficou no seu carro ne
0,pra que ce fez isso?
0,o carregador precisa ser da apple?
0,kakakakkaakkakaakak
0,já falo
0,te amo baby🫶🏼
0,coisa de tiktok
0,interessante
0,do que?
0,to pelos acessos ainda
0,bom dia baby
0,preferi
0,da gopro
0,vo da uma passada na casa do thiago
0,amanhã ce resolve isso
0,ta na hora
0,e nao consigo iniciar os estudos
0,ainda não
0,a dela é mo confortável
0,deixa pra amanhã
0,tomei um cerveja com o bedeschi pra comemorar os 18tao
0,o único de cerveja
0,so passagem pra lisboa
0,sim
0,👏🏼👏🏼👏🏼
0,almoço
0,demoro
0,kkkkkkkkkkkk
0,deveria ter parado
0,aquecedor?
0,aiaiai
0,kkkkkkkkkkkkk
0,mas ninguém chega cedo assim
0,ai sim é uma prova
0,kkkkkkkkkkkkkk
0,muito feio
0,tem pra mim?
0,que horas acaba sua aula mesmo?
0,domingo provavelmente
0,bom dia
0,hello 👋🏼
0,outras lojas de carro além da auto pisca
0,qr code
0,af
0,😋
0,ansioso😛
0,top demais
0,me acorda amanhã às 6h30?
0,pq?
0,tendi
0,kkkkkkkk
0,o fone é uma boa
0,boa noite🥱
0,kkkkkkkk
0,sim
0,massagem do fisio?
0,desculpa
0,vai nós 4?
0,nao sei mais combinações
0,meu irmão comeu
0,legal
0,bom dia
0,😔😔
0,kkkkkkkk
0,que esqueci da foto
0,kkkkkkkkkk
0,sexta 11h seria o melhor pra mim
0,kkkkkkkk
0,kkkkkkkkkkkkk
0,e onde vai ser a do bernoulli?
0,top
0,pode ser
0,eita meu deus
0,indo tomar café?
0,vai pro seu hotelzin agora?
0,vish
0,tô indo pra casa agora baby
0,quarta
0,ainda bem que não fui displicente
0,foi rápido
0,pala
0,tendi
0,comprou no aeroporto?
0,muito raramente dava um incômodo
0,de pfc ainda
0,vc vai me avisando
0,como ele sabe?
0,em casa
0,eu tô na minha caminha
0,promoção bruta no verdemar hoje
0,kakakakakakak
0,uns 30min
0,fazendo o que aí?
0,eu fico até bravo
0,kkkkkkkkk
0,melhor que ficar o tempo todo apertada
0,ta quase dormindo
0,é  mesma prof
0,kkkkkkkkkk sempre assim
0,sim
0,que caralho
0,sempre acaba lá
0,sim
0,boa
0,sim
0,tranquilo
0,qual vai ser o trajeto da vez?
0,entendi pelas palavras chaves
0,por causa do evento?
0,kkkkkkkk
0,essas coisas acho que nao tem como resolver online
0,eu teria falado pra vc ir
0,ta muito bonito nao
0,demais de qualidade?
0,depende da vibe
0,nao esquece
0,vo passar esse tempo na sua casa
0,quer ir na casa criativa?
0,meu deus
0,a gente veio assistir aqui
0,tenho que dar um tempo
0,na real é 14h né
0,pediu o de 50?
0,peguei uma tortinha de frango
0,eu só falei que nao podia demorar
0,ta doido ‎<This message was edited>
0,kkkkkkk
0,kkkkkkkkkk
0,tipo...?
0,análise de imagem
0,podemos almoçar juntos
0,tem os ingredientes ai entao?
0,bom que já faço a caminhada pré prova
0,uber ta chegando
0,que isso
0,hello
0,já tá pronta pra sair?
0,kkkkkkkkkk
0,debaixo de muitas cobertas?
0,enem deu 💩
0,de ontem
0,vc acha cringe
0,alto nível
0,ai sim
0,hoje vai acabar mais cedo
0,😋
0,talvez
0,ok
0,catando uns lugares
0,tinha tempo que não bebia
0,ah
0,nunca tinha ouvido falar
0,tomei banho
0,já tô dentro do airplane
0,kkkkkkkk
0,🤣🤑
0,ótimo
0,ganharam?
0,ficou tarde pro episódio
0,👏🏼
0,os doces faço menos questão
0,kkkkkk
0,👏🏼👏🏼
0,vish
0,vc tá cansadita hein
0,talvez
0,aqui ta rolando bastante vitamins
0,yes
0,com os meninos
0,que pala
0,que isso
0,😱👏🏼
0,ta rica entao
0,tipo a do lab de física do colégio
0,kkkkkkkk
0,uai😝
0,vish mo
0,confirmei lá hoje de manhã
0,meu deus
0,postou uma música
0,kkkkkkkkkkk
0,já tá rolando aqui
0,yay 😁
0,mas vc continua sendo a minha🥰😝
0,eu ia pagar com os 200 dela
0,pior que ta
0,esperou até demais pela austrália
0,essa é a última
0,quem bota loló na boca
0,eu apaguei
0,💪🏼💪🏼
0,chuva?
0,kkkkkkkkk
0,kakakakkaakkak
0,muito melhor
0,hum
0,mc rick🙏🏼
0,sim
0,https://meet.google.com/rfm-ifuy-jay?ijlm=1695606235892&adhoc=1&hs=187
0,tô subindo pro céu de novo
0,entendi palavras separadas só
0,pode
0,que horas?
0,tendi
0,mas gostei tb baby🥰
0,cara tá puro ciúmes do justin já
0,bom dia baby
0,mas bora com tudo
0,yes
0,🤣👏🏼
0,ei mari
0,1
0,que isso
0,hello mo
0,sim
0,sim
0,nao pensei nisso
0,família de músicos👏🏼👏🏼
0,kkkkkk
0,decidiu ir afinal?
0,top
0,kakakakakakakakak
0,não sei
0,eu quero😋
0,sim
0,nao
0,rendendo
0,só pra saber
0,kkkkkkkkkkk
0,ela disse que pode
0,uque
0,prazer maia
0,e onde?
0,isso é um sinal
0,tá rolando aqui até agora
0,Tamanho G
0,não acha uber
0,41
0,e viemos
0,kakakkakakakakkaak
0,tendi
0,impressionante
0,não uma coisa pronta assim
0,eu pagaria qualquer coisa pra ver isso pessoalmente
0,to bem cansadin
0,juro
0,😘
0,glória
0,kkkkkkk
0,tava gostoso?
0,kkkkkkkk
0,quero tomar banho
0,quanto tem na minha conta inter?
0,oi
0,kkkkkkkkkkk
0,filmin daqui a pouco?
0,acabei de mostrar pro bedeschi
0,animo
0,é bom
0,jannottao?
0,afz🥺
0,bernoulli me espera
0,revoada
0,durma bem baby
0,ta em casa já?
0,de quarta
0,🥰🥰🥰
0,falei simples
0,exemplo pra mim todo dia
0,tô me sentindo maromba novamente
0,ah sim
0,gente sem ingresso
0,sua impressora ta funcionando?
0,kkkkkkkk
0,cadê
0,hora de mimir
0,bom dia babe
0,é
0,bioview decepcionou dessa vez
0,eu preciso sair pra pegar internet
0,cara calça o mesmo que eu
0,quer almoçar junto?
0,ficou top
0,vou mimir
0,caralho
0,falando do intercâmbio dele
0,kkkkkkkkkk
0,tem 14 pessoas
0,isso é tranquilo
0,isso aí solta qualquer coisa
0,ce já tá indo então?
0,kkkkkkkkk
0,wrap com batata
0,sim
0,ar no talo
0,meu deus
0,com batata doce
0,saindo da acad
0,uai
0,whey chegou tb?
0,so nao achei a tarrachinha
0,🤣🤣🤣
0,kkkkkkkkk
0,af
0,caiu os 500 na conta da mari
0,tendi
0,👏🏼👏🏼
0,terça top demais essa sua
0,esperando minha comida
0,eu vo
0,chute no gol dos dois
0,bom dia🫶🏼
0,ainda mais vc que não é de deixar as coisas pra depois
0,mas as que tem relação com imunologia
0,pra encontrar com o campos e theo
0,to conseguindo nem assimilar
0,nao tinha feito a relação
0,rola da gente ficar ai no p do seu prédio?
0,😳
0,acho que nao
0,pouquinho só
0,manda pra dona hermelinda
0,vish
0,agora so vai melhorar
0,so vcs?
0,só que entre a minha ida e a de uma carta
0,kkkkkkk
0,nuggets?
0,pq é só escala
0,xia
0,bom dia babe
0,kkkkkkkk
0,vê com seu mãe aí
0,kkkkkkkk
0,fala logo
0,claro
0,diga
0,só relaxa e faz suas coisas
0,estudar
0,ah
0,eu tb
0,que top babe
0,aula sobre determinante?
0,kkkkkkkkkkkkkk
0,já tô quase indo pra outra unidade
0,tem que ver se todo mundo anima abaca
0,música latina
0,kkkkkkk
0,eu acho que levei
0,race é agora?
0,to na area
0,qual quadra
0,kkkkkkkkkk
0,uber ta chegando aqui ja
0,4min
0,indo descansar
0,ce acha gucci ou louis vuitton mais chique?
0,😂
0,conheço a peça
0,é melhor esperar
0,que isso
0,vish
0,sua carteira é parecida com essa?
0,pra 7 pessoas?
0,viu
0,poise
0,meu deus
0,encontra a gente aqui então
0,👏🏼👏🏼👏🏼
0,mas tinha uma quantidade razoável de pessoas
0,essa foi muito feia
0,brigado babe
0,é a mesma matéria
0,essa internet é uma porra
0,👍🏼
0,eu não vou gastar 120 reais pra fazer a mesma coisa que fiz ontem
0,mas foi bao
0,melhorou😁
0,importante
0,vish
0,é isso babe👏🏼👏🏼👏🏼
0,também nao
0,gostou dela hein
0,tenho
0,1min
0,duvido nada
0,pro ce sair ta tranquilin
0,thiagopcoutinho2@gmail.com
0,kkkkkk
0,adoro golden
0,como eu emito essa carta?
0,indo pra palo alto já?
0,desistiram?
0,te amo
0,qq vai rolar de bao?
0,acho que vc ja tinha comentado
0,kkkkkk
0,😛
0,vc conhece bem a gente
0,ih vc mandou o mesmo link
0,hoje começou mais cedo
0,qq ce achou?
0,procurar apartamento
0,onde vc tá agora?
0,estranho esse vai e vem
0,vc sentada no meu colo
0,sim
0,pode descansar
0,sim
0,e mais nada
0,aula volta jaja
0,oh
0,bom dia baby
0,durma bem baby🫶🏼🫶🏼🫶🏼
0,teve uma atividade de 3 pontos de bioquímica quarta passada
0,sera se a vica pensa igual vc?
0,depois passar na zara do bh shop
0,so nao sei se vo fazer aqui ou em moc
0,ta
0,manda umas fotinhas!!😋
0,kkkkkkkkkk
0,não descobri
0,a cã querendo tb
0,kkkkkkkk
0,e da porcentagem do fluxo
0,ver o jogo do cruzeiro
0,a gente ficou molhadasso
0,inclusive os nossos
0,descansar agora🙏🏼
0,"‎Location: https://maps.google.com/?q=-19.941542,-43.927311"
0,👏🏼👏🏼👏🏼
0,ou ambos😂
0,esqueci que tinha voltado isso
0,desgraaaça
0,200m livre
0,f jogo do cruzeirao
0,uai
0,bom dia babe😎
0,cozinha bem hein
0,17h30
0,10 mais tarde de lab
0,versao tiago nacarato
0,vou tb
0,studying
0,fui apenas pela experiencia de vida
0,nao sei
0,tava gostoso?
0,pega meu óculos dentro da sua bolsa
0,15h30-17h
0,ai nós vamos
0,kkkkkkkkkkkk
0,ninguém do teste de quinta foi hoje
0,é tipo as blusas de time
0,toca ai
0,deu mo medao
0,como ta ai?
0,do baião e marcelo
0,mo gostoso
0,comi agorinha tb
0,kkkkkkkkkkk
0,durma bem meu amor
0,acordou bem?
0,44?
0,comprar as bebidas natalinas
0,aí tem vários
0,tomar banho e descansar um pouco
0,😂😂😂
0,ah
0,com monica e manu
0,heheheh
0,descansando?
0,uai
0,vou mimir
0,parece gostoso
0,ótimo
0,parceira
0,😁😁😁
0,demais
0,kkkkkkkkkk
0,mas tamo andando bem
0,maravilha
0,kkkkkkkkkkk
0,to no bar aqui
0,vc vai arrasar mo
0,.
0,eles tao cobrando 490
0,ah sim
0,e o almoço?
0,vou ver aqui
0,bonita
0,abre
0,tá doido
0,ah
0,kkkkkk
0,mas nem rola de exercitar o braço
0,como vc sabe que começou?
0,se ce for pergunta se pode acompanhante kskskksksk
0,👏🏼👏🏼👏🏼
0,pq vc fala?
0,kkakakakakkaka
0,sim
0,uai
0,tem tzxn?
0,ai como vo terminar umas 10h
0,poise
0,como
0,vou comer o resto de strogonoff
0,que bom
0,😍
0,tompero*
0,kkkkkkkk
0,tendi
0,interessante
0,kakakakakkakakakkakakaka
0,já trouxe né
0,🤟🏼🤟🏼🤟🏼
0,"melhor fazer santa rita, sp e campos"
0,esse
0,to rindo da história dele até agora
0,bom dia habibi😁
0,top momozi
0,mas esse semestre vai ser tranquilo pra vc
0,bom dia😎
0,legal
0,acertou
0,mamãe não erra
0,sorteio
0,kkkkkkkkkkkkkkkk
0,mas um kimono é bem grande
0,kkkkkkkk
0,na hora do almoço
0,grande casimito
0,relações ecológicas
0,vou dormir já
0,a receita no caso
0,kkkkkkkk
0,xia!!
0,meu deus
0,kkkkkkkkkk
0,😍👏🏼
0,só os meninos
0,vou tomar banho
0,eu já preenchi no documento rj
0,😋
0,cabei de chegar em casa
0,claro que não
0,o porra
0,ai vou prai
0,a faculdade tem que ressarcir então
0,iti malia meu docinho😂🫶🏼
0,verdade
0,vc falou tá falado baby🤝🏼
0,entendo
0,maravilha
0,pq?
0,ele disse que nem rola
0,ele tem cara de ser o crime
0,saí daí ja
0,comprei ingresso agora
0,kkkkkkkkkkkkkkkkkkk
0,virou verão
0,sim
0,claro
0,😂😂😂
0,acabou o brookie
0,artie
0,onde vc foi quando sua tia chegou aqui?
0,quem?
0,começou a a inchar um poquinho
0,acordou melhor?
0,e vc?
0,esse cara é brabo
0,e vou passar na farmácia
0,porra
0,kkkkkkkkkk
0,assim nunca tinha me chamado
0,ok
0,sim
0,te contar
0,deixar a casa nos trinks
0,tô esperando meu ranguinho
0,uai
0,chegamos agora
0,espero que esteja dormindo 😴
0,814.042.806-00
0,acordei agora
0,ninguém naquela sala estudou mais que eu
0,vc pode sair a hora que quiser
0,pretzel
0,quem?
0,kkkkkk
0,vou trabalhar de verdade
0,aposto que vai ficar acordada me esperando🤣
0,😋
0,só vi ela no chão
0,aham
0,terminando
0,vc já tá de biquíni?
0,malou bb
0,mas como comerciante
0,fama subiu à cabeça
0,te amo baby
0,carro com banco vermelho é muito bonito
0,top
0,uau
0,hum
0,bela descrição👏🏼
0,😎
0,kakakakakakakkakakakakakakk
0,e encerrar a noite
0,frio hoje hein
0,poise
0,cabe nos dois facilmente nesta cama🤔
0,queria muito um pastel de pós treino
0,eu fiz pensando que é de 25m
0,peguei o the deal antes de voltar aos estudos aqui
0,ja foram 15
0,poise
